model,fs_method,k,accuracy,fmeasure,precision,recall,roc
dt,corr,8,0.9209594783418724,0.9208747119390134,0.9211793769828237,0.9209594783418724,0.9151480588960117
lr,tree,8,0.9367489520260829,0.93589561193645,0.9385615453126986,0.9367489520260829,0.98346290057312
nb,tree,8,0.9367644775655954,0.9365943849491408,0.9375484477145507,0.9367644775655954,0.9808472064081302
knn,tree,8,0.9314702685918336,0.9314909367798299,0.9323816732128816,0.9314702685918336,0.97113620569238
rf,tree,8,0.9455364073901567,0.9454423755274689,0.945748998499471,0.9455364073901567,0.9822672468922059
dt,tree,8,0.9226983387672723,0.9224844128140207,0.9229565333852996,0.9226983387672723,0.9144812024602395
lr,var,8,0.9385343890700202,0.9379031424466204,0.9403686832054099,0.9385343890700202,0.9837211901902372
nb,var,8,0.9367800031051079,0.9368479497905338,0.9378057925143558,0.9367800031051079,0.9795023803458129
knn,var,8,0.9332401800962584,0.9333353442076385,0.9340939718006206,0.9332401800962584,0.9737737254708267
rf,var,8,0.9455364073901567,0.9453057810291405,0.946053978327852,0.9455364073901567,0.9836168821715823
dt,var,8,0.9209594783418724,0.9208630903375843,0.9216819811259791,0.9209594783418724,0.9139898824471377
lr,lrs,8,0.95960254618848,0.9590638597445432,0.9619208932282254,0.95960254618848,0.9928161995227178
nb,lrs,8,0.9437820214252446,0.9436086564243855,0.9445788602436791,0.9437820214252446,0.9875457308883447
knn,lrs,8,0.95960254618848,0.9593745136705701,0.9601414449755843,0.95960254618848,0.9837837100120101
rf,lrs,8,0.9613724576929048,0.9611887222100297,0.9618394136773055,0.9613724576929048,0.9881912166365983
dt,lrs,8,0.9420586865393572,0.9420054332936285,0.943122192435282,0.9420586865393572,0.9377183644502676
lr,rfe,8,0.9613569321533924,0.9609071107778426,0.9631468300109487,0.9613569321533924,0.9910421400062737
nb,rfe,8,0.9473063188945815,0.947282415687347,0.9483166321870945,0.9473063188945815,0.9855567730240183
knn,rfe,8,0.95960254618848,0.9594428375505112,0.9598937083062851,0.95960254618848,0.9839156601971866
rf,rfe,8,0.9543238627542306,0.9542047612869837,0.9552455355920785,0.9543238627542306,0.9891147596171344
dt,rfe,8,0.9402732494954199,0.9404571590833287,0.9416623569135645,0.9402732494954199,0.9400891784817432
lr,bor,8,0.9508150908244062,0.9502421882392719,0.9525342156825769,0.9508150908244062,0.9894483178138598
nb,bor,8,0.9508150908244062,0.9507082301896803,0.9511687159291833,0.9508150908244062,0.985252904160536
knn,bor,8,0.9683434249340165,0.9683611764610929,0.9688199659921084,0.9683434249340165,0.9877699768810972
rf,bor,8,0.9578326346840551,0.9575864426252361,0.9588757187502571,0.9578326346840551,0.9905164839164184
dt,bor,8,0.9296693060083838,0.9299623979860507,0.9336622860546262,0.9296693060083838,0.9307767145508711
lr,lass,8,0.9543393882937432,0.9539000177362766,0.9557591183849082,0.9543393882937432,0.9904531408953288
nb,lass,8,0.947290793355069,0.9472332712108573,0.9478739887779705,0.947290793355069,0.9849076153735504
knn,lass,8,0.9631113181183046,0.962955906408793,0.9635460222743886,0.9631113181183046,0.991337061992974
rf,lass,8,0.95960254618848,0.9593814169928383,0.9601602157043715,0.95960254618848,0.9899593296211376
dt,lass,8,0.943735444806707,0.943864611146098,0.944660281451909,0.943735444806707,0.9427920234585809
lr,muin,8,0.934979040521658,0.9343768768673861,0.9371091278799994,0.934979040521658,0.9848423876592891
nb,muin,8,0.9420276354603322,0.9419097188733566,0.9431483802376841,0.9420276354603322,0.982426947559604
knn,muin,8,0.9367644775655954,0.9366488718362493,0.9375163659649607,0.9367644775655954,0.9764851707142078
rf,muin,8,0.9490607048594939,0.9488784382128077,0.9497259226486428,0.9490607048594939,0.9855107821779947
dt,muin,8,0.9244527247321844,0.92433120401338,0.9247897437185099,0.9244527247321844,0.917834656517919
lr,chi,8,0.9420276354603322,0.9414564188274749,0.9437272374804548,0.9420276354603322,0.9843198727247204
nb,chi,8,0.9402887750349326,0.9403319214510437,0.9411033442424095,0.9402887750349326,0.9815784456957074
knn,chi,8,0.935010091600683,0.9350432666530818,0.9362114544554263,0.935010091600683,0.9743759607602549
rf,chi,8,0.9455674584691819,0.945395411361076,0.9458065276265023,0.9455674584691819,0.9842063145453255
dt,chi,8,0.9226983387672721,0.9226281851005987,0.9235354883522744,0.9226983387672721,0.9164815767992971
lr,rfc,8,0.934979040521658,0.9343768768673861,0.9371091278799994,0.934979040521658,0.9852367001318851
nb,rfc,8,0.9420121099208197,0.9419184191603757,0.9429304546534281,0.9420121099208197,0.9825261430772404
knn,rfc,8,0.9420276354603322,0.9419598110245058,0.9430839311040256,0.9420276354603322,0.9767141609345998
rf,rfc,8,0.9473063188945815,0.9471389717652876,0.9479035267214936,0.9473063188945815,0.9855511514392123
dt,rfc,8,0.9192050923769601,0.9192093545539233,0.9196952539060022,0.9192050923769601,0.9136484280359157
lr,corr,9,0.934979040521658,0.9342550506259218,0.9371002844501033,0.934979040521658,0.9847778098392249
nb,corr,9,0.9402577239559076,0.9401324603996709,0.9410255606661544,0.9402577239559076,0.9812748801161838
knn,corr,9,0.9367644775655954,0.9365947478412224,0.9374904441984278,0.9367644775655954,0.9769145883050239
rf,corr,9,0.9455364073901569,0.9453466921821988,0.9461210243831959,0.9455364073901569,0.9851895828025864
dt,corr,9,0.9227138643067846,0.9224598639082797,0.9230682651878395,0.9227138643067846,0.9145919444314465
