model,fs_method,k,accuracy,fmeasure,precision,recall,roc
lr,lass,5,0.8050847457627117,0.7831641756347458,0.8473178819626149,0.8050847457627117,0.9036541005291004
nb,lass,5,0.7881355932203389,0.7591316572795807,0.8400271388477604,0.7881355932203389,0.8913938492063492
knn,lass,5,0.7101694915254237,0.6797415455210876,0.7453622911531119,0.7101694915254237,0.8176628637566136
rf,lass,5,0.7306214689265537,0.6959105643943704,0.7832196527188068,0.7306214689265537,0.8236069775132275
dt,lass,5,0.7003954802259887,0.6626087277793742,0.7564840747633681,0.7003954802259887,0.6998181216931216
lr,muin,5,0.8184180790960452,0.8139590675273103,0.8257216780024221,0.8184180790960452,0.8835069444444444
nb,muin,5,0.8148587570621469,0.8133152359711737,0.8198494500022502,0.8148587570621469,0.8713210978835978
knn,muin,5,0.7914689265536723,0.7893461739074256,0.7945625947998741,0.7914689265536723,0.8456762566137567
rf,muin,5,0.7714689265536723,0.7664751854093461,0.7772594786388767,0.7714689265536723,0.8504092261904763
dt,muin,5,0.7275141242937853,0.7239688647101009,0.7288335956479113,0.7275141242937853,0.7234292328042329
lr,chi,5,0.7849152542372881,0.7599099634304215,0.8275816382834125,0.7849152542372881,0.9071511243386243
nb,chi,5,0.7882485875706214,0.7590585763350229,0.8427453925660753,0.7882485875706214,0.889657738095238
knn,chi,5,0.8118079096045197,0.7980591508076714,0.8568931884233552,0.8118079096045197,0.8645709325396826
rf,chi,5,0.7609039548022598,0.7405683230079296,0.8055375539957279,0.7609039548022598,0.8384176587301587
dt,chi,5,0.7441242937853108,0.7261211759059709,0.7797343813821196,0.7441242937853108,0.7640666335978835
lr,rfc,5,0.8017514124293786,0.7825400930304164,0.8436015405930952,0.8017514124293786,0.9104745370370371
nb,rfc,5,0.7881920903954802,0.7662734759235685,0.8316696201194149,0.7881920903954802,0.8959408068783068
knn,rfc,5,0.7105084745762713,0.6549976823719733,0.8104096495333698,0.7105084745762713,0.8424809854497355
rf,rfc,5,0.7238983050847457,0.6734587261448872,0.7880745549991268,0.7238983050847457,0.8294188161375662
dt,rfc,5,0.7103954802259886,0.6754398386056576,0.7404662675387284,0.7103954802259886,0.7104662698412698
lr,ulap,5,0.7780225988700565,0.7574524505981641,0.8319670164110843,0.7780225988700565,0.8949652777777779
nb,ulap,5,0.7648022598870057,0.7350068391172664,0.8234451919655583,0.7648022598870057,0.8870453042328041
knn,ulap,5,0.7577401129943503,0.7391763069898534,0.8072287715834058,0.7577401129943503,0.8660631613756614
rf,ulap,5,0.7205649717514124,0.6827624600166973,0.8077138403275781,0.7205649717514124,0.8471354166666668
dt,ulap,5,0.723954802259887,0.6899316122544201,0.7911638213248186,0.723954802259887,0.7716765873015874
lr,uilap,5,0.7579661016949151,0.734349628866889,0.8096980458351855,0.7579661016949151,0.8850818452380953
nb,uilap,5,0.7478531073446326,0.7143204673547489,0.7106503572520712,0.7478531073446326,0.8774677579365079
knn,uilap,5,0.7038418079096045,0.6718685767150692,0.7739997164194252,0.7038418079096045,0.8152612433862434
rf,uilap,5,0.6734463276836158,0.6319166391982444,0.7351784370574552,0.6734463276836158,0.8051876653439155
dt,uilap,5,0.666723163841808,0.6283741007428933,0.716161185799659,0.666723163841808,0.675934193121693
lr,ucos,5,0.805141242937853,0.7858596378323854,0.8479544861575029,0.805141242937853,0.9086516203703704
nb,ucos,5,0.7646327683615819,0.7348926000920442,0.8189709917068353,0.7646327683615819,0.895159556878307
knn,ucos,5,0.8116949152542372,0.8006305516392433,0.8478424982855083,0.8116949152542372,0.8722180886243386
rf,ucos,5,0.7711299435028247,0.750199258128271,0.8205171292700542,0.7711299435028247,0.8661913029100529
dt,ucos,5,0.7542372881355932,0.7313138987026718,0.8056670826825861,0.7542372881355932,0.7907614087301588
lr,upcorr,5,0.6833898305084746,0.6383731750495153,0.6605828630553674,0.6833898305084746,0.811780753968254
nb,upcorr,5,0.6359887005649718,0.6029176255761606,0.5933853481967478,0.6359887005649718,0.7440393518518518
knn,upcorr,5,0.6224858757062147,0.5543413146080007,0.5329314275161567,0.6224858757062147,0.6531746031746032
rf,upcorr,5,0.562316384180791,0.4759635858383587,0.4922490316287059,0.562316384180791,0.5564566798941799
dt,upcorr,5,0.5145762711864408,0.4498989154034354,0.48843118486281967,0.5145762711864408,0.5198082010582011
lr,ufrufs,5,0.7206779661016949,0.7140808141109358,0.7266733203358644,0.7206779661016949,0.7788194444444445
nb,ufrufs,5,0.6868361581920903,0.6748575798278725,0.6869909407541192,0.6868361581920903,0.7620370370370371
knn,ufrufs,5,0.6902824858757062,0.681526161955739,0.6909567030861246,0.6902824858757062,0.7175677910052911
