model,fs_method,k,accuracy,fmeasure,precision,recall,roc
knn,corr,20,0.764102564102564,0.7375479071026995,0.7198411897478112,0.764102564102564,0.8021966794380587
rf,corr,20,0.7794871794871795,0.7432852396958279,0.7329175112177595,0.7794871794871795,0.8051596424010217
dt,corr,20,0.7692307692307692,0.7622475741077933,0.7670646020646021,0.7692307692307692,0.6806130268199233
lr,tree,20,0.8358974358974358,0.8070963965884139,0.8414076164076164,0.8358974358974358,0.8474074074074075
nb,tree,20,0.7076923076923077,0.7242749017298304,0.809303960017156,0.7076923076923077,0.8271902937420179
knn,tree,20,0.717948717948718,0.7031267035308023,0.7020039682539683,0.717948717948718,0.6813665389527459
rf,tree,20,0.8051282051282052,0.7893138786045697,0.8014688810435417,0.8051282051282052,0.8629501915708813
dt,tree,20,0.7282051282051281,0.7293049413433083,0.8425580888721914,0.7282051282051281,0.7340229885057472
lr,var,20,0.8358974358974358,0.8070963965884139,0.8414076164076164,0.8358974358974358,0.852183908045977
nb,var,20,0.7025641025641025,0.7205479385758581,0.8141918261870735,0.7025641025641025,0.8331289910600257
knn,var,20,0.717948717948718,0.701948445987742,0.7017726222957211,0.717948717948718,0.6791954022988506
rf,var,20,0.8358974358974358,0.8165670916278204,0.8351342731342731,0.8358974358974358,0.8520306513409961
dt,var,20,0.6769230769230768,0.6778469123678128,0.7692524948935205,0.6769230769230768,0.6486973180076628
lr,lrs,20,0.8358974358974358,0.806328239661573,0.8465126225126225,0.8358974358974358,0.8626819923371649
nb,lrs,20,0.7076923076923076,0.7238761569097598,0.8174655774770191,0.7076923076923076,0.8305491698595147
knn,lrs,20,0.7384615384615384,0.722619677592186,0.7283790283790282,0.7384615384615384,0.6953001277139209
rf,lrs,20,0.7948717948717949,0.7776692822846668,0.7943975516132378,0.7948717948717949,0.8224648786717752
dt,lrs,20,0.8051282051282052,0.7957917618878809,0.8644772607211181,0.8051282051282052,0.7629118773946361
lr,rfe,20,0.8205128205128205,0.786303692504533,0.8006760893246462,0.8205128205128205,0.8493231162196679
nb,rfe,20,0.7025641025641025,0.7178777694503451,0.8112304286102914,0.7025641025641025,0.8254022988505747
knn,rfe,20,0.7333333333333333,0.7216768101533788,0.7263887714849254,0.7333333333333333,0.7395785440613027
rf,rfe,20,0.8153846153846154,0.7972706974267731,0.8186589023512101,0.8153846153846154,0.8245593869731801
dt,rfe,20,0.6923076923076923,0.6919039738551934,0.7817679778464092,0.6923076923076923,0.6508045977011495
lr,bor,20,0.841025641025641,0.8056794504555699,0.8275216523637576,0.841025641025641,0.8626309067688378
nb,bor,20,0.7076923076923076,0.7227573233939386,0.8122194395993023,0.7076923076923076,0.8181992337164752
knn,bor,20,0.7384615384615384,0.722619677592186,0.7283790283790282,0.7384615384615384,0.6933588761174968
rf,bor,20,0.8205128205128205,0.8023923192192421,0.8077455369612233,0.8205128205128205,0.8369604086845467
