model,fs_method,k,accuracy,fmeasure,precision,recall,roc
ab,rfe,7,0.747409105234507,0.6990563020675882,0.7046722891819892,0.747409105234507,0.5017173483434497
svc,rfe,7,0.7986611466063088,0.785271948735832,0.7899979718309675,0.7986611466063088,0.8737512365449748
ri,rfe,7,0.7924370397960061,0.778704437718484,0.7853250066732141,0.7924370397960061,0.8755540727880848
xgb,rfe,7,0.8020130074778672,0.7939594410860729,0.7914987372474006,0.8020130074778672,0.8679079310489299
lr,bor,7,0.7967469844998998,0.7835738609905925,0.7888096231713773,0.7967469844998998,0.8727928661542158
nb,bor,7,0.7414382717817952,0.7465136698268239,0.776513310163161,0.7414382717817952,0.8247572174582409
knn,bor,7,0.8044079305503825,0.7951860637198344,0.7944353017404198,0.8044079305503825,0.8485179827804347
rf,bor,7,0.8146993095149415,0.8037158431810738,0.8029442135592341,0.8146993095149415,0.8772439999546
dt,bor,7,0.73402372288915,0.7349771095451811,0.7390157009334815,0.73402372288915,0.725752765059047
gb,bor,7,0.8154184454058392,0.8073065663250037,0.8081561337882608,0.8154184454058392,0.8831361504422446
ab,bor,7,0.747409105234507,0.6990563020675882,0.7046722891819892,0.747409105234507,0.5017173483434497
